scientific_name,realm_type,realm,area_m2,prop_type
Spizaetus tyrannus,Freshwater,montane freshwaters,3.4708E+11,0.042083739
Spizaetus tyrannus,Terrestrial,Neotropic,8.25335E+12,1
Spizaetus tyrannus,Freshwater,temperate coastal rivers,52993615188,0.006425511
Spizaetus tyrannus,Freshwater,temperate floodplain rivers and wetlands,16315744573,0.001978295
Spizaetus tyrannus,Freshwater,tropical and subtropical coastal rivers,9.40565E+11,0.114044186
Spizaetus tyrannus,Freshwater,tropical and subtropical floodplain rivers and wetland complexes,2.39144E+12,0.289963924
Spizaetus tyrannus,Freshwater,tropical and subtropical upland rivers,4.00883E+12,0.486073847
Spizaetus tyrannus,Freshwater,xeric freshwaters and endorheic (closed) basins,408174686,4.95E-05
Spizaetus ornatus,Terrestrial,Nearctic,6768388366,0.000725514
Spizaetus ornatus,Terrestrial,Neotropic,9.32232E+12,0.999274486
Stephanoaetus coronatus,Terrestrial,Afrotropic,6.60703E+12,1
Stephanoaetus coronatus,Freshwater,large lakes,6.20441E+11,0.094011674
Stephanoaetus coronatus,Freshwater,large river deltas,46794994452,0.007090567
Stephanoaetus coronatus,Freshwater,montane freshwaters,4.00108E+11,0.060625971
Stephanoaetus coronatus,Freshwater,temperate coastal rivers,24787188417,0.003755855
Stephanoaetus coronatus,Freshwater,temperate upland rivers,1.35195E+11,0.020485225
Stephanoaetus coronatus,Freshwater,tropical and subtropical coastal rivers,2.02242E+12,0.306444752
Stephanoaetus coronatus,Freshwater,tropical and subtropical floodplain rivers and wetland complexes,2.49514E+12,0.378073622
Stephanoaetus coronatus,Freshwater,tropical and subtropical upland rivers,6.32892E+11,0.095898419
Stephanoaetus coronatus,Freshwater,xeric freshwaters and endorheic (closed) basins,2.21839E+11,0.033613915
Sagittarius serpentarius,Terrestrial,Afrotropic,1.39881E+13,0.997629329
Sagittarius serpentarius,Terrestrial,Palearctic,33239864702,0.002370671
Phalcoboenus australis,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",1562502347,1
Phalcoboenus australis,Terrestrial,Neotropic,22242725142,1
Caracara cheriway,Freshwater,large lakes,63804934056,0.016686817
Caracara cheriway,Freshwater,large river deltas,3.07712E+11,0.080475462
Caracara cheriway,Freshwater,montane freshwaters,1.26841E+11,0.03317266
Caracara cheriway,Terrestrial,Nearctic,6.73749E+11,0.176234705
Caracara cheriway,Terrestrial,Neotropic,3.14927E+12,0.823765295
Caracara cheriway,Freshwater,temperate coastal rivers,1.23244E+11,0.032231761
Caracara cheriway,Freshwater,temperate floodplain rivers and wetlands,62049907057,0.016227827
Caracara cheriway,Freshwater,tropical and subtropical coastal rivers,1.27237E+12,0.332761016
Caracara cheriway,Freshwater,tropical and subtropical floodplain rivers and wetland complexes,4.42772E+11,0.115797494
Caracara cheriway,Freshwater,tropical and subtropical upland rivers,1.03782E+12,0.271419632
Caracara cheriway,Freshwater,xeric freshwaters and endorheic (closed) basins,3.8706E+11,0.101227331
Falco rusticolus,Marine,Inner Baltic Sea Inner,398264805.2,0.003434256
Falco rusticolus,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",16799521280,0.144863066
Falco rusticolus,Marine,"NE and NW Atlantic and Mediterranean, Arctic and North Pacific",98770498336,0.851702677
Falco rusticolus,Terrestrial,Nearctic,1.13893E+13,0.466869288
Falco rusticolus,Terrestrial,Palearctic,1.30058E+13,0.533130712
Coragyps atratus,Terrestrial,Nearctic,2.87054E+12,0.142446314
Coragyps atratus,Terrestrial,Neotropic,1.72812E+13,0.857553686
Cathartes aura,Terrestrial,Nearctic,9.27504E+12,0.332955602
Cathartes aura,Terrestrial,Neotropic,1.85816E+13,0.667044398
Cathartes burrovianus,Freshwater,large lakes,48963947519,0.006426799
Cathartes burrovianus,Freshwater,large river deltas,3.17516E+11,0.041675759
Cathartes burrovianus,Freshwater,montane freshwaters,70143797155,0.009206776
Cathartes burrovianus,Terrestrial,Neotropic,7.61759E+12,1
Cathartes burrovianus,Freshwater,temperate coastal rivers,1.80451E+11,0.023685196
Cathartes burrovianus,Freshwater,temperate floodplain rivers and wetlands,2.37506E+11,0.031174043
Cathartes burrovianus,Freshwater,tropical and subtropical coastal rivers,1.41264E+12,0.185417502
Cathartes burrovianus,Freshwater,tropical and subtropical floodplain rivers and wetland complexes,1.97159E+12,0.25878228
Cathartes burrovianus,Freshwater,tropical and subtropical upland rivers,3.3799E+12,0.443631644
Cathartes melambrotus,Terrestrial,Neotropic,6.39498E+12,1
Gymnogyps californianus,Terrestrial,Nearctic,62137172848,1
Vultur gryphus,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",8872843109,0.974289504
Vultur gryphus,Terrestrial,Neotropic,2.51219E+12,1
Vultur gryphus,Marine,South-east Pacific,234145185.9,0.025710496
Sarcoramphus papa,Terrestrial,Neotropic,1.40461E+13,1
Macronectes giganteus,Terrestrial,Afrotropic,26001900580,0.089689356
Macronectes giganteus,Terrestrial,Antarctic,1.34997E+11,0.465650533
Macronectes giganteus,Terrestrial,Australasia,9719224995,0.033524897
Macronectes giganteus,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",3.89743E+13,0.401584216
Macronectes giganteus,Terrestrial,Neotropic,1.19192E+11,0.411135214
Macronectes giganteus,Marine,South-east Pacific,1.32331E+12,0.013635133
Macronectes giganteus,Marine,Southern Ocean,5.67538E+13,0.584780651
Macronectes halli,Terrestrial,Afrotropic,438411054.3,0.023573898
Macronectes halli,Terrestrial,Antarctic,3850540857,0.207048284
Macronectes halli,Terrestrial,Australasia,3646560269,0.196079999
Macronectes halli,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",3.89542E+13,0.424535983
Macronectes halli,Terrestrial,Neotropic,10661796553,0.57329782
Macronectes halli,Marine,South-east Pacific,4.3836E+12,0.047774001
Macronectes halli,Marine,Southern Ocean,4.84193E+13,0.527690016
Procellaria aequinoctialis,Terrestrial,Afrotropic,1359543484,0.059448487
Procellaria aequinoctialis,Terrestrial,Antarctic,4500030915,0.196771955
Procellaria aequinoctialis,Terrestrial,Australasia,7541638549,0.329771726
Procellaria aequinoctialis,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",4.75116E+13,0.442939237
Procellaria aequinoctialis,Terrestrial,Neotropic,9007627842,0.393874748
Procellaria aequinoctialis,Terrestrial,Oceania,460428934.3,0.020133084
Procellaria aequinoctialis,Marine,South-east Pacific,1.27587E+13,0.118946661
Procellaria aequinoctialis,Marine,Southern Ocean,4.6994E+13,0.438114102
Procellaria westlandica,Terrestrial,Australasia,5572684368,0.310211857
Procellaria westlandica,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",8.29918E+12,0.439939315
Procellaria westlandica,Terrestrial,Neotropic,12391439952,0.689788143
Procellaria westlandica,Marine,South-east Pacific,3.63203E+12,0.192533503
Procellaria westlandica,Marine,Southern Ocean,6.93317E+12,0.367527181
Procellaria cinerea,Terrestrial,Afrotropic,458651550.1,0.024843933
Procellaria cinerea,Terrestrial,Antarctic,5767843605,0.31242873
Procellaria cinerea,Terrestrial,Australasia,5574828898,0.301973637
Procellaria cinerea,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",3.19706E+13,0.385293338
Procellaria cinerea,Terrestrial,Neotropic,6652174326,0.36033057
Procellaria cinerea,Terrestrial,Oceania,7811531.5,0.00042313
Procellaria cinerea,Marine,South-east Pacific,5.47154E+12,0.065940168
Procellaria cinerea,Marine,Southern Ocean,4.55352E+13,0.548766494
Diomedea exulans,Terrestrial,Afrotropic,9169532746,0.106594302
Diomedea exulans,Terrestrial,Antarctic,17067692877,0.198409108
Diomedea exulans,Terrestrial,Australasia,37770653853,0.439077607
Diomedea exulans,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",4.54768E+13,0.465736785
Diomedea exulans,Terrestrial,Neotropic,21982714437,0.255545421
Diomedea exulans,Terrestrial,Oceania,32134710.5,0.000373561
Diomedea exulans,Marine,South-east Pacific,5.87128E+12,0.060128992
Diomedea exulans,Marine,Southern Ocean,4.62967E+13,0.474134223
Diomedea amsterdamensis,Terrestrial,Afrotropic,256568583.9,1
Diomedea amsterdamensis,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",1.10828E+13,0.987387044
Diomedea amsterdamensis,Marine,Southern Ocean,1.41572E+11,0.012612956
Diomedea epomophora,Terrestrial,Afrotropic,66988448.44,0.005718981
Diomedea epomophora,Terrestrial,Antarctic,2015683542,0.172084245
Diomedea epomophora,Terrestrial,Australasia,7483853349,0.638916392
Diomedea epomophora,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",1.8181E+13,0.321999704
Diomedea epomophora,Terrestrial,Neotropic,2146827833,0.183280381
Diomedea epomophora,Marine,South-east Pacific,3.13525E+12,0.055527671
Diomedea epomophora,Marine,Southern Ocean,3.51465E+13,0.622472626
Phoebastria irrorata,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",1.14483E+12,0.661214005
Phoebastria irrorata,Terrestrial,Neotropic,1688291262,1
Phoebastria irrorata,Marine,South-east Pacific,5.86575E+11,0.338785995
Phoebastria albatrus,Terrestrial,Indo-Malay,437420081,0.006580029
Phoebastria albatrus,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",8.71584E+12,0.181850578
Phoebastria albatrus,Marine,Mid-tropical North Pacific Ocean,2.79692E+13,0.583558913
Phoebastria albatrus,Marine,"NE and NW Atlantic and Mediterranean, Arctic and North Pacific",1.06687E+13,0.222595216
Phoebastria albatrus,Terrestrial,Nearctic,54798287888,0.824320428
Phoebastria albatrus,Terrestrial,Neotropic,97217266.5,0.001462421
Phoebastria albatrus,Marine,North West Pacific,5.74917E+11,0.011995293
Phoebastria albatrus,Terrestrial,Oceania,250928760.5,0.003774675
Phoebastria albatrus,Terrestrial,Palearctic,10893071742,0.163862447
Phoebastria nigripes,Terrestrial,Antarctic,18910142264,0.143436099
Phoebastria nigripes,Terrestrial,Australasia,4268204281,0.032374932
Phoebastria nigripes,Terrestrial,Indo-Malay,328595117.6,0.00249244
Phoebastria nigripes,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",2.95312E+13,0.369961733
Phoebastria nigripes,Marine,Mid-tropical North Pacific Ocean,3.25729E+13,0.408068013
Phoebastria nigripes,Marine,"NE and NW Atlantic and Mediterranean, Arctic and North Pacific",1.18764E+13,0.148784864
Phoebastria nigripes,Terrestrial,Nearctic,70706556855,0.536319217
Phoebastria nigripes,Terrestrial,Neotropic,51828842.94,0.000393129
Phoebastria nigripes,Marine,North West Pacific,5.24495E+11,0.006570786
Phoebastria nigripes,Terrestrial,Oceania,1560430988,0.011836089
Phoebastria nigripes,Terrestrial,Palearctic,36010943744,0.273148093
Phoebastria nigripes,Marine,Southern Ocean,5.31733E+12,0.066614604
Phoebastria immutabilis,Terrestrial,Indo-Malay,295854833.8,0.005686397
Phoebastria immutabilis,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",6.52772E+12,0.144162788
Phoebastria immutabilis,Marine,Mid-tropical North Pacific Ocean,2.76877E+13,0.611474755
Phoebastria immutabilis,Marine,"NE and NW Atlantic and Mediterranean, Arctic and North Pacific",1.07542E+13,0.237502966
Phoebastria immutabilis,Terrestrial,Nearctic,38169900088,0.733634197
Phoebastria immutabilis,Terrestrial,Neotropic,55502036.88,0.001066762
Phoebastria immutabilis,Marine,North West Pacific,3.10599E+11,0.006859491
Phoebastria immutabilis,Terrestrial,Oceania,807899593,0.015528015
Phoebastria immutabilis,Terrestrial,Palearctic,12699361509,0.244084629
Thalassarche melanophris,Terrestrial,Afrotropic,1970690363,0.035142412
Thalassarche melanophris,Terrestrial,Antarctic,20777776448,0.370520501
Thalassarche melanophris,Terrestrial,Australasia,7799594029,0.139086562
Thalassarche melanophris,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",4.90941E+13,0.447321487
Thalassarche melanophris,Terrestrial,Neotropic,25521392981,0.455111226
Thalassarche melanophris,Terrestrial,Oceania,7811531.5,0.000139299
Thalassarche melanophris,Marine,South-east Pacific,1.14693E+13,0.104502884
Thalassarche melanophris,Marine,Southern Ocean,4.91879E+13,0.448175629
Thalassarche salvini,Terrestrial,Afrotropic,1217404158,0.055199891
Thalassarche salvini,Terrestrial,Antarctic,778944951,0.035319147
Thalassarche salvini,Terrestrial,Australasia,7499087862,0.340025809
Thalassarche salvini,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",3.09784E+13,0.462832695
Thalassarche salvini,Terrestrial,Neotropic,12558171287,0.569416231
Thalassarche salvini,Terrestrial,Oceania,858411.6875,3.89E-05
Thalassarche salvini,Marine,South-east Pacific,1.25659E+13,0.187741251
Thalassarche salvini,Marine,Southern Ocean,2.33878E+13,0.349426055
Thalassarche eremita,Terrestrial,Australasia,5410410898,0.293860395
Thalassarche eremita,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",2.45985E+13,0.478775953
Thalassarche eremita,Terrestrial,Neotropic,11385824486,0.618408276
Thalassarche eremita,Terrestrial,Oceania,1615265448,0.08773133
Thalassarche eremita,Marine,South-east Pacific,2.09063E+13,0.406912871
Thalassarche eremita,Marine,Southern Ocean,5.87307E+12,0.114311176
Thalassarche chrysostoma,Terrestrial,Afrotropic,112411145.8,0.003422497
Thalassarche chrysostoma,Terrestrial,Antarctic,22880333827,0.696620112
Thalassarche chrysostoma,Terrestrial,Australasia,6196717248,0.188666734
Thalassarche chrysostoma,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",2.64518E+13,0.31609437
Thalassarche chrysostoma,Terrestrial,Neotropic,3655317082,0.111290657
Thalassarche chrysostoma,Marine,South-east Pacific,6.29522E+12,0.075226761
Thalassarche chrysostoma,Marine,Southern Ocean,5.09362E+13,0.608678869
Thalassarche chlororhynchos,Terrestrial,Afrotropic,2233365817,0.497400163
Thalassarche chlororhynchos,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",1.80416E+13,0.835504813
Thalassarche chlororhynchos,Terrestrial,Neotropic,2256712757,0.502599837
Thalassarche chlororhynchos,Marine,Southern Ocean,3.55206E+12,0.164495187
Phoebetria fusca,Terrestrial,Afrotropic,1078085032,0.113482305
Phoebetria fusca,Terrestrial,Antarctic,6425992391,0.676418288
Phoebetria fusca,Terrestrial,Australasia,1224871243,0.128933441
Phoebetria fusca,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",3.26283E+13,0.533938741
Phoebetria fusca,Terrestrial,Neotropic,771078916,0.081165966
Phoebetria fusca,Marine,Southern Ocean,2.84804E+13,0.466061259
Phoebetria palpebrata,Terrestrial,Afrotropic,80109561.25,0.000679367
Phoebetria palpebrata,Terrestrial,Antarctic,1.0876E+11,0.922339495
Phoebetria palpebrata,Terrestrial,Australasia,6221780258,0.05276368
Phoebetria palpebrata,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",1.42422E+13,0.198808961
Phoebetria palpebrata,Terrestrial,Neotropic,2855670789,0.024217457
Phoebetria palpebrata,Marine,South-east Pacific,7.6158E+11,0.010631014
Phoebetria palpebrata,Marine,Southern Ocean,5.66338E+13,0.790560025
Diomedea antipodensis,Terrestrial,Australasia,8186890782,0.92609439
Diomedea antipodensis,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",1.66792E+13,0.404086127
Diomedea antipodensis,Terrestrial,Neotropic,645531324.6,0.073021976
Diomedea antipodensis,Terrestrial,Oceania,7811531.5,0.000883634
Diomedea antipodensis,Marine,South-east Pacific,6.07798E+12,0.147250927
Diomedea antipodensis,Marine,Southern Ocean,1.85192E+13,0.448662946
Diomedea sanfordi,Terrestrial,Afrotropic,96500137.5,0.009045055
Diomedea sanfordi,Terrestrial,Antarctic,1327982002,0.124473093
Diomedea sanfordi,Terrestrial,Australasia,6590544539,0.617738392
Diomedea sanfordi,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",2.44715E+13,0.374696676
Diomedea sanfordi,Terrestrial,Neotropic,2653801140,0.248743459
Diomedea sanfordi,Marine,South-east Pacific,4.59018E+12,0.070282833
Diomedea sanfordi,Marine,Southern Ocean,3.62485E+13,0.555020491
Thalassarche bulleri,Terrestrial,Australasia,7350590033,0.824242014
Thalassarche bulleri,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",1.1151E+13,0.382990406
Thalassarche bulleri,Terrestrial,Neotropic,1567409663,0.175757986
Thalassarche bulleri,Marine,South-east Pacific,6.84197E+12,0.234992905
Thalassarche bulleri,Marine,Southern Ocean,1.11227E+13,0.382016689
Thalassarche impavida,Terrestrial,Antarctic,381287900.3,0.047913528
Thalassarche impavida,Terrestrial,Australasia,7572210820,0.951541701
Thalassarche impavida,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",1.89302E+13,0.591159768
Thalassarche impavida,Terrestrial,Oceania,4335196.125,0.000544771
Thalassarche impavida,Marine,South-east Pacific,17775681887,0.000555105
Thalassarche impavida,Marine,Southern Ocean,1.30742E+13,0.408285127
Diomedea dabbenena,Terrestrial,Afrotropic,1336855487,0.530454913
Diomedea dabbenena,Terrestrial,Antarctic,107338277.6,0.042591078
Diomedea dabbenena,Terrestrial,Australasia,331050045.4,0.131358344
Diomedea dabbenena,Marine,"Mid-Atlantic, Pacific and Indian Oceans including coastal tropics and warm temperate areas",3.01077E+13,0.779313961
Diomedea dabbenena,Terrestrial,Neotropic,744961874.1,0.295595665
Diomedea dabbenena,Marine,Southern Ocean,8.52591E+12,0.220686039
Thalassarche carteri,Terrestrial,Afrotropic,811785788,0.171964873
Thalassarche carteri,Terrestrial,Antarctic,1569402076,0.332454735
Thalassarche carteri,Terrestrial,Australasia,2339461033,0.495580392
